"APM_Thompson","APM_Wang","Base_excision_repair","Bcell_Budczies","Bcell_Helmink","Bcells_Danaher","Bcells_Rooney","CCL5-CXCL9_Dangaj","CD39-CD8Tcell_Chow","CD8_Rooney","CD8_Tcells_Danaher","CellCycle","CIN25_Carter","CIN70_Carter","Co-Inhibition-APC_Rooney","Co-Inhibition-Tcell_Rooney","Co-Stimulation-Tcell_Rooney","CYT_Davoli","CYT_Rooney","Cytotoxic-cells_Bindea","Cytotoxic-cells_Danaher","DNA_replication","EMT2","EMT3","FGFR3_related","Homologous_recombination","ICB-resistance_Peng","IFN_Ayers","ImmuneScore_Roh","ImmunoScore_Hao","IMPRES_Auslander","Inflammatory_Thompson","IPSOV_Shen","IRG_Ayers","M1_Hwang","Macrophage_Danaher","MHC-I_Liu","MHC-I_Rooney","MHC-II_Liu","NK-CD56-cells_Danaher","NK-cells_Danaher","NK-cells_Rooney","PassON_Du","PDL1_Nishino","peri-Tcell_Hwang","proliferation_Pabla","Response_Chen","STAT1_Care","SW480-cells_Bindea","T-helper-cells_Bindea","Tcell-inflamed_Ayers","Tcells_Bindea","Tcells_Danaher","Teff-IFNG_Fehrenbacher","Teff_McDermott","TIS_Damotte","TLS_Cabrita","TMEscoreA_plus","TMEscoreB_plus","TypeI-IFNReponse_Rooney","VIGex_Hernando-Calvo","response"
-0.538329033658774,-0.563147690494632,0.501416227282927,-0.668499755086588,-0.199408031967727,-0.668499755086588,-0.688952332164904,-0.705352379823029,-0.710858893808507,-0.540329266847838,-0.491148084552214,0.377811146567656,0.664108736598737,0.60599001421276,-0.560583289083673,-0.617117372576457,-0.549185034063953,-0.669391139540045,-0.614838060276252,-0.704963494361867,-0.798530892719851,0.663114122900768,0.447374576186879,-0.0616479266163233,-0.151189743726136,0.324359733773078,-0.611570144554027,-1.1117955236524,-0.73569503011431,-0.569826932407693,0.5396516533733,-0.652450396592998,-0.134443598871433,-1.21983554632585,-0.298942876496978,-0.703369720608515,-0.459552223545281,-0.837162482236424,-0.39478814137259,-0.71983975556945,-0.720570819517127,-0.798567114690414,-0.247917952166437,-0.661061108479692,-0.451166494155333,1.48927048100505,-0.624834771301529,-0.700613291236974,-0.00874669339920495,0.22650226047474,-0.743489762182478,-0.596879398226115,-0.693278057447901,-0.715157258780743,-0.760926211061885,-0.695643110112141,-0.530430612963378,-0.424134522583853,-0.413638729068483,-0.763713202949816,-0.523385286864369,"NR"
0.412998452511819,0.27677039441929,0.209364064700406,0.0176508914292301,-0.0108940043063602,0.0176508914292301,-0.349867085182463,-0.154294073131263,-0.119280897139936,0.109025227999514,-0.244301024335433,0.379234104906594,0.598589547759668,0.628770481516087,0.679161875449192,-0.0245375661040926,-0.276442915854704,-0.144515517649653,0.361789300353492,-0.0503377491945765,0.0714412653278189,0.469899866789316,0.524511244384557,0.380652489931402,0.430808060170878,0.335735685795258,0.0205685201928598,-0.344936472018116,-0.189473907100003,-0.07189075565881,0.00922978601229834,-0.0224193957046371,0.0758306960354984,-0.407773472826826,-0.106900712398921,-0.0350565523775094,-0.0510339411232913,-0.0946504411370056,-0.0965615753917152,0.525339417735213,-0.0720037896730185,-0.151104269050836,0.0616925091984678,0.579116736357319,-0.168228216554411,1.79955836675386,-0.261008807561832,-0.133305346866461,0.288867545152662,0.375670357105339,-0.172856401000663,-0.434903703703884,-0.275451584246652,-0.182521886249192,0.0885010191845435,0.072711088771904,-0.278440205194163,0.318525241847567,-0.159494836900258,0.175571614737552,0.0766244526401073,"NR"
0.258242951289793,0.415867446943902,-0.0523282129691371,0.759936030326374,-0.0459611790254383,0.759936030326374,0.739525597691671,0.490368087250357,0.499659986619151,0.390292196435665,0.546509562437061,-0.296109614627666,-0.590103281262178,-0.574016862590251,0.554065179505524,0.43375705936878,0.520144566891853,0.446677381723608,0.270057433832666,0.280560718142967,0.483209175168044,-0.412245843650428,0.640597122467457,0.346419608350926,-0.0397837325280419,-0.405372784788762,0.445678305043679,0.527032895675074,0.472085431738019,0.358456190742644,-0.0398198122218452,0.523348748098464,0.215992813000849,0.695065990088632,0.408301366427863,0.553857997276041,0.390653338453801,0.515336333491191,0.296467145428945,0.526019815002543,0.471281383230734,0.269617619454364,0.199928204498936,0.384296541923311,0.373940734716489,-0.872316600548023,0.521195493132042,0.575842752457436,0.00758419983579667,-0.218384794614971,0.55746726941475,0.575176010022758,0.575954989635746,0.313306596801832,0.2851776081843,0.510220394700648,0.52181698651216,-0.270885447472971,0.209367996742291,0.81579624201836,0.473649378996638,"NR"
-0.101024814924136,-0.222292852926911,-0.251105152048324,0.882781496179626,0.25690367319195,0.882781496179626,0.916066130068267,0.696762853027326,0.638417948908221,0.507676273363972,0.626680087631043,-0.474710643176499,-0.850768152359941,-0.809527522157594,0.458329009176879,0.598306806492308,0.701389568656406,0.689113954039405,0.53525963644977,0.691677536734244,0.667374572430684,-0.586669086735941,0.64647003079846,0.270281097446801,0.180027986726924,-0.440682732410557,0.605540225351425,0.0294426892213378,0.508821909040059,0.461129943211249,-0.000857665455330006,0.532493129128631,0.273127498587624,0.79090353259544,0.472205859366107,0.780008290400909,0.151182677564637,0.182174216574763,0.449758920632044,0.501288262032547,0.546364282330675,0.633903724317607,0.460167787139315,0.426515869256322,0.271417257744818,-1.9187468835929,0.688914243779297,0.358233777085139,-0.0867735918813446,-0.0282650699961116,0.547417690926908,0.795737542355572,0.817056559076053,0.35843525724079,0.348868885467293,0.442881883518389,0.830671793159647,-0.478946338267959,0.44334824988433,0.360378213151958,0.511697195034914,"NR"
-0.461665358611161,-0.0714602516056243,-0.183529755643088,-0.0304448261564567,-0.094857251088628,-0.0304448261564567,0.145489011314429,0.143441408333816,0.00924718435092214,-0.0785265900746329,0.0468352181894147,0.191476992340056,0.256260720300149,0.389284574015614,-0.0267677365865357,-0.134648421302009,0.122193981296267,-0.00746268656711924,-0.199597371069887,0.258331567623717,0.0226882293702794,0.366711282879774,0.13619939804219,-0.00917974533611049,0.910942681193693,-0.0261496944834898,0.104362434926853,0.57108607322019,-0.0823729920018224,0.106509123512107,0.0924276570809496,0.159739104654641,0.175605058998583,0.302051651543444,0.120926853039491,-0.258778942381644,-0.0121885173593872,0.00491473235441464,0.0911373300320259,0.129744774086545,0.204168640454838,0.587411778119558,0.242818112764414,-0.109782093794279,0.0817339230576413,0.857137225134064,-0.225444166401484,0.14263769117614,0.265111496133889,0.229406764897646,0.147979139504649,0.417475749207805,0.143820839703661,0.257359474027064,-0.00515219708635734,-0.0268996265729141,-0.362551679761075,0.329454032020939,0.17094832348298,0.566015276326997,0.201374489010107,"R"
0.389331340775379,0.412124698623469,-0.185886653723964,-0.386970993908497,-0.376756915116988,-0.386970993908497,-0.417415115055016,0.461468544076841,0.378454078901367,0.77579059575987,0.747646397063201,-0.200065238577097,-0.231391877995449,-0.183679096797983,-0.385105648890806,0.487352644985538,0.119149188292387,0.649135276001024,0.77565279175796,0.325754182796816,0.688284428668189,-0.237032082016984,-0.150427788062584,-0.0638094757914156,-0.120598416900191,-0.292685922442718,0.344379596597615,1.02482914803588,0.510675056872058,0.395431618628878,-0.149823160763823,0.584637388456224,-0.017590348166194,0.916788881045797,0.155276234975111,0.188961923373018,0.373442007791602,0.508526764566588,0.456989578946109,0.225262035885618,0.52723827569875,-0.0668482444194541,0.505396687197326,0.445937944102363,0.294653435659775,-0.0417963915428868,0.14563894342962,0.553486660980307,0.00453214614603958,-0.571094721041464,0.552956940900274,0.423051626722529,0.352798341723402,0.637149795652509,0.603517706976354,0.548557124638759,-0.0533704537377629,0.447080354199884,-0.062838324772846,-0.42033015540714,0.541533727450802,"R"
-0.110278314265316,0.134119599359897,0.218584162107725,-0.515844340460761,-0.0217854087808724,-0.515844340460761,-0.595080456633165,-0.654863660286693,-0.544899368718929,-0.903529551106631,-0.887145479306566,0.163295171537007,0.458753756293655,0.415412625622502,-0.588113392668729,-0.630294413838188,-0.63396160801737,-0.851279317696797,-0.903369056783023,-0.665769455126817,-0.790489724432324,0.515147260986303,-0.68755288478947,-0.158439155193699,-0.101965892941613,0.474612050265506,-0.331641391891325,-1.32750572289852,-0.554083667002901,-0.48873891110645,0.0634124539313367,-0.679771657441271,-0.179324123576807,-1.36830092829268,-0.265436516976711,-0.59305975010379,-0.130343876631176,-0.285835457401264,-0.338386154033222,-0.580328063007252,-0.770724774988637,-0.832376102789252,-0.179221012286747,-0.603209379441356,-0.266900471930665,0.113390498247115,-0.550855331858911,-0.549619529563046,-0.154521637049951,0.123961664295149,-0.677800430432926,-0.458888462704545,-0.595617411904471,-0.726513232440257,-0.784132643786761,-0.691491741318627,-0.600165857126018,-0.318491081005549,0.0389080550326258,-0.192104577063448,-0.675335411966316,"NR"
0.606162671438441,0.663064262681803,-0.122428051271958,0.29045859649547,-0.168598835014437,0.29045859649547,0.118404928219525,0.767411534586021,0.63083505670595,0.786154210588668,0.83598792113211,-0.29410761863849,-0.431048695575477,-0.474211542484484,0.547534778178873,0.721509060764794,0.576148718566344,0.725894337834678,0.708745337201731,0.548915298824268,0.69248170835001,-0.158737752169655,0.133810977131508,-0.110940045666368,-0.398685457129404,-0.180867790139199,0.550154436730782,1.23475357282952,0.746516832307409,0.604172483300266,-0.189561171634082,0.767565965016318,0.261942188280529,0.972249065104727,0.367889102065118,0.815834665719182,0.461938303518133,0.807378019895775,0.496007152722834,0.613489666607462,0.769007579346257,0.727100479602135,0.366482508031621,0.898863098057783,0.43368189837533,-1.0146825829049,0.51590338715454,0.785762431217387,0.160962317106604,-0.204724961494551,0.755244755244667,0.52653160810223,0.669292271246659,0.77041994906123,0.748785976548746,0.770097082617566,0.119005534978919,0.552085759267552,0.441104308315292,0.372377225726973,0.755151046751265,"NR"
-0.390369580667825,-0.478090496498519,-0.506047597858201,0.145649469880926,0.457423703807211,0.145649469880926,0.280962078757598,0.0339043328788784,0.0745702430349766,-0.111986260807785,-0.13363727870211,-0.0472294038023703,-0.227545894790463,-0.226154754563869,0.101622645978905,-0.109886855044165,0.142296052056676,-0.0579246624021678,-0.111966368642247,0.0950764338297704,-0.109649902256899,-0.533070729098861,0.424160337902995,0.44421516471996,0.120914258645286,-0.583969733375191,0.118207207481812,-0.0752879726929729,0.127525826862445,-0.152895930158649,-0.0563181797967411,-0.0878742958789834,0.235772273944803,0.0894051522830417,0.220992338048163,0.664988341154629,-0.158230518549801,-0.334616295594505,-0.0106061459072669,0.0116657784094564,-0.511049212924114,-0.204156551601635,0.27975240782925,-0.104770217879694,-0.0646038240735616,-0.242116391858109,0.0538991635841546,-0.0682751130099988,-0.00556388600229782,0.0875011356834044,-0.0426099324403023,0.249777777777782,-0.0983713355050865,-0.423128185929019,-0.610825814905589,0.0969708636641402,0.137978704079436,-0.341648968258499,0.503713381578173,-0.0432967789124444,-0.0736098529188139,"R"
0.350704807843773,-0.186398375827787,0.16208169323244,0.82047029556364,0.35878891376811,0.82047029556364,0.853622415733618,0.602514945084908,0.655518434891267,0.539440957005852,0.436497128308356,-0.170189163523805,-0.605186763643538,-0.550013827959783,0.488707270860376,0.635370689721657,0.791148240312866,0.61768538261085,0.375392267156125,0.616110324534861,0.585747289852471,-0.129975131798731,-0.113835583984834,-0.119762269643263,0.0982354334439401,-0.0435656632869356,0.323481711676977,0.806216314474815,0.516890634295617,0.473486233901569,-0.167825186174037,0.606032920958938,0.254324035677542,1.2936728831693,0.518363071510286,-0.0252508543052021,0.257883569733919,0.238216485078228,0.355879407997256,0.613718590964246,0.546837991473261,0.824501154597644,0.285796382498621,0.47854669496855,0.426377568304651,-0.944531626764722,0.678975442424639,0.470197945703095,-0.397814920039918,0.500887550252081,0.622530444320542,0.818243524731143,0.844477346757454,0.483030267132605,0.338090726045297,0.392938295184748,0.742533210563958,-0.12333519032657,-0.219637639258177,0.82348063025707,0.563125777593537,"NR"
0.391192460330868,0.0222550420279415,-0.0970890066542466,-0.301911074907961,0.0601863294144171,-0.301911074907961,-0.220322053464424,-0.077529488471383,0.0683773338971498,0.359705917637847,0.163075927749978,-0.153218920155389,-0.00202422420443235,-0.0731640456355521,0.112815349994066,-0.00438362656245081,-0.203698987308524,0.233048347190285,0.245781277754761,-0.0162948095285263,0.278393462279298,-0.313201134239938,-0.58963462208497,-0.335176582690766,-0.0609694642769914,-0.13223886103649,-0.112570902197886,0.0723600208123585,-0.0698492751903675,-0.0860717881461256,0.125258800731649,0.142855460177864,-0.0305383083697287,-0.218324136824624,-0.111903276509605,-0.617516432759163,0.03223038644386,0.225891095148234,-0.154714799608617,-0.0201930479066018,0.0241591662719924,0.528272840310273,-0.0828376506123829,-0.0806489815252198,-0.0489105911961877,-0.436019780877574,-0.28336272080574,0.0682834685985658,0.000796913365798596,0.0450151594186889,0.215479435818496,-0.0872225954484429,0.0486230381994304,0.395012734703557,0.335572501081,0.0247125755600472,-0.306717213600353,0.318944969280114,0.0759889093492398,-0.121253405994609,0.270257010944582,"NR"
-0.102878464818676,0.284993684572119,0.0755337738026351,-0.507156397670693,-0.180121230453324,-0.507156397670693,-0.239208564656949,-0.164542687090654,-0.259751224069103,-0.149295274191654,-0.0167564687073806,0.0666324793161902,-0.247269104097985,-0.0371464238202298,-0.188056147209596,-0.394337829707774,-0.399165363453831,-0.0730277185499539,-0.042749718751785,-0.439124565532301,-0.308275576091282,-0.164463978701532,-0.51188328660897,0.154755783775283,-0.300924399252814,0.175023987007161,-0.328774347208408,-0.0760645626020021,-0.320834482221377,-0.247084050706036,-0.0432505317351295,-0.144974799881354,-0.10729860376477,-0.0723263780205721,-0.167324773288544,-0.288979688517757,-0.0814630402157356,-0.124230222643196,-0.0459367548124961,-0.595191567478125,-0.100568504160392,-0.508259814080307,0.105135953522298,-0.0133230696351318,-0.083991745048814,-0.126308685948467,-0.403303796315594,-0.194931811149358,-0.160978938177503,0.113093124042436,-0.104539528268197,-0.305538537328204,-0.137044714243628,0.0915121720073792,0.233625488570403,0.0923313974162225,-0.463673995618691,-0.273201217446369,-0.181626604619863,-0.503837019549722,-0.128320577051641,"NR"
0.596008054963351,0.498231202428499,0.124517435771424,0.895990049161893,0.439943516304946,0.895990049161893,0.780026247438342,0.801633947972107,0.712863173570751,0.650005922065709,0.5086150749008,0.254799280868871,0.337990503988819,0.447267046150321,0.63111453274914,0.72938587989846,0.680116127503311,0.830668088130804,0.826514299248037,0.636602463833878,0.676815895594074,0.149217297117831,-0.373296763444906,0.0530637711749208,-0.0222791237146068,0.138045985351574,0.471371163983174,0.895055520126866,0.671986478700715,0.636439611857541,-0.330526748047966,0.719952564482668,0.393043086159363,0.934382038524089,0.436559864508859,0.640551903831294,0.454238285262554,0.82438920823021,0.413226515345902,0.948954817315073,0.61901234381055,0.428522838948361,0.218335477710115,0.808443865466596,0.493244299949562,0.406478999580133,0.611809721612769,0.718233376149351,-0.232218231284135,0.0770822224803178,0.765328074128448,0.688836123249622,0.850992004737911,0.749985192205264,0.749851948359717,0.684551678445874,0.768510839947864,0.638306947806186,-0.574514546321194,0.603823774996668,0.710443302027276,"R"
