"APM_Thompson","APM_Wang","Base_excision_repair","Bcell_Budczies","Bcell_Helmink","Bcells_Rooney","CCL5-CXCL9_Dangaj","CD39-CD8Tcell_Chow","CD8_Rooney","CD8_Tcells_Danaher","CellCycle","CIN25_Carter","CIN70_Carter","Co-Inhibition-APC_Rooney","Co-Inhibition-Tcell_Rooney","Co-Stimulation-Tcell_Rooney","CYT_Davoli","CYT_Rooney","Cytotoxic-cells_Bindea","Cytotoxic-cells_Danaher","DNA_replication","EMT2","EMT3","Homologous_recombination","ICB-resistance_Peng","IFN_Ayers","ImmuneScore_Roh","ImmunoScore_Hao","IMPRES_Auslander","Inflammatory_Thompson","IPSOV_Shen","IRG_Ayers","M1_Hwang","Macrophage_Danaher","MHC-I_Liu","MHC-I_Rooney","MHC-II_Liu","NK-CD56-cells_Danaher","NK-cells_Danaher","NK-cells_Rooney","PassON_Du","PDL1_Nishino","peri-Tcell_Hwang","proliferation_Pabla","Response_Chen","STAT1_Care","SW480-cells_Bindea","T-helper-cells_Bindea","Tcell-inflamed_Ayers","Tcells_Bindea","Tcells_Danaher","Teff-IFNG_Fehrenbacher","Teff_McDermott","TIS_Damotte","TLS_Cabrita","TMEscoreA_plus","TMEscoreB_plus","TypeI-IFNReponse_Rooney","VIGex_Hernando-Calvo","response"
0.505403682200957,0.45836736666245,-0.136889525651372,0.368032740465099,-0.239298551632114,0.484865445683568,0.0172435494021075,-0.105721799434839,-0.485192115612089,-0.41499664470965,-0.17277509838855,0.0913382852826281,-0.164362195885145,0.459283487443304,-0.0308176100628908,-0.182795263767563,-0.250200888737967,-0.450968066381628,-0.366981260028943,-0.290269858872961,0.0746968677379994,-0.367183119409478,-0.146442685649756,0.0465311805145922,0.339722281517911,0.202849520210142,0.268346406863369,0.122331576438939,0.0105143984734323,-0.100986173010204,0.133760873205884,0.0984309267268201,0.16676099486693,0.626744624669946,0.359078912050033,0.891167966290251,0.250271480239142,-0.492894727422899,-0.0707864462186103,-0.353043106554888,0.293086376334741,-0.50031710237172,-0.238735586675728,-0.106462002903558,-0.0376711573199522,0.0640524062049397,-0.399593059894418,-0.21138385274521,-0.011262820109493,0.0767253600570529,0.0862047283702603,-0.0661620712142645,0.0561458660797816,-0.0266591799465466,0.453785392757594,-0.0367033912140726,0.260489181956617,0.412822344735566,-0.255378034973086,"R"
-0.303171270204463,-0.422348361309896,0.160752743949262,0.809008887362916,0.381421152395513,0.820826378858367,-0.0480158152272804,0.176251140811457,0.272555800062878,0.305695247674098,0.318193904620805,0.711463995845957,0.625713227568308,-0.678591930091224,-0.279506437423907,0.158113530875442,0.474439494685683,0.15545637415129,0.367436056878623,0.208301886792538,0.398481960233999,0.00776582788669433,0.116976306134431,0.119228404805064,-0.291812277839124,-0.468911460994845,-0.232619341789649,0.157604716079918,0.101875686056837,-0.237707382066524,0.115504711367078,0.215254632754693,0.152503987682385,-0.0943496612802414,-0.33446071874519,-0.6964229584459,-0.123315257223877,-0.109468658012463,0.162554983299843,-0.0283505154640046,0.13980944726077,-0.584276423088363,-0.199928692443232,0.84112065963888,0.260181712749308,-0.57485082895366,-0.316957663243754,0.0747520117250621,-0.0271007782673954,0.460366751132646,0.573063380281737,-0.462494846726241,-0.555644667333708,-0.383038594027252,0.560865281135054,-0.433311705619416,0.109808634879614,-0.34678182163253,-0.524363956836775,"R"
0.5988284619123,0.702216500665219,0.0127302613965374,-0.0295974863288957,0.073831216074904,-0.0961698645904117,0.664784562502138,0.441706113673622,0.740836215026736,0.648918783002255,0.203052927201703,0.466724335816917,0.503574089140799,0.820622445771825,0.508903318942175,0.423155974594624,0.619605352794136,0.690407342217721,0.252655483033175,0.50388323856163,0.177392375249678,0.665851807180576,0.382199682125999,-0.0972456224298322,0.549393387882186,0.977903722028147,0.686215199153282,0.453761913666033,-0.290073692782818,0.660781889989168,0.27853205882455,0.676685375077268,0.236895354346458,0.800641267446327,0.411196175572324,0.76871817438864,0.410930105094941,0.314438149478229,0.576678925253223,-0.0877545888861894,0.244709974151424,0.788209713882938,0.1190280774272,0.709801994148092,0.44746986175561,0.671088077900043,-0.218032916947506,0.0289292200305697,0.645093427639505,0.198516436499586,0.386822605780816,0.688100525075889,0.771103250977327,0.677825352043246,0.0647138577607269,0.578610209618189,-0.030218621184108,0.461598902713965,0.732419172222944,"NR"
0.162369513268769,0.292513097624229,0.16681094773201,-0.289589426696366,-0.149977061786608,0.110542050407021,0.0736941472624582,0.28504332266539,0.252584840330292,-0.00678903696263639,0.0656300439018118,0.401914808945863,0.214401373616091,-0.0669078744951756,-0.301625680685511,0.216287991410061,0.0993450775827607,0.5907324329831,0.272173544514082,0.0863677981908459,0.214967985469106,0.665045124832615,0.159330985915516,0.194769462994929,0.203592350469292,0.108401742893131,0.27945688485155,0.154108979189242,-0.0696119530389609,0.12484260891463,0.168559223267402,0.449534204140357,-0.0743430829808147,-0.379281865173006,0.346640963032815,0.428637259756927,0.228827328322904,-0.0230730541934003,0.278487786920745,-0.180412371134169,0.121555818007623,-0.210946537843184,-0.182019837250822,0.365742833415765,0.207720533227682,0.0449165211281007,0.390374358827605,-0.27269284490465,0.194867405284433,0.303286814683284,0.306966800804843,0.0908068221076644,0.0245770686952296,-0.0259727935555948,0.209758708508501,-0.0199563127580715,0.230771907221084,0.609346565384314,-0.0948351037774793,"NR"
-0.334439734238222,-0.058582934809966,-0.224917104297533,-0.569215142458272,-0.136213800898366,-0.00729317484370037,0.116112687885672,0.217446031846,0.00565859792516044,0.271679351703763,-0.197285856569387,-0.295816106761877,-0.33633788771904,0.253620027349525,0.17552592742222,-0.145174164013461,0.110608061372013,-0.00848629620328306,0.258819664146621,0.174842767295666,-0.296104786529081,0.743812676420237,0.605039515683439,-0.264155049692779,0.255180460559977,0.250979889589177,0.255598896173999,0.174193772649692,0.134758620252552,0.099057978343235,0.11094145060567,0.336777747607349,0.0857388917459433,-0.50207809614913,0.148753758768029,-0.0454516879360903,0.239649092715735,-0.510789348963547,-0.685384524840606,0.0236359064621537,0.169687823694513,-0.340571190336517,-0.0468853620431063,0.260711528877171,0.31394473437922,0.206908930315831,-0.206131501961429,-0.18893338740031,0.113631632334261,0.206913692966566,0.146447344086692,-0.251908040737143,-0.567753633102099,0.0130142122321089,0.584198700446402,-0.0036379430722292,0.60477592117059,0.397111368094778,-0.189786463648802,"NR"
0.501046149164141,0.379884563057033,0.311001424912808,-0.493509972518977,0.0044733973717562,-0.590162137113708,-0.695050031744347,-0.642586199364069,-0.585790631876457,-0.601898415891304,0.311630803383798,0.485369460080248,0.501428569072337,-0.562093903446552,-0.336571681440809,-0.561769373043438,-0.698819628362809,-0.83989187829992,-0.579113644936396,-0.626132045493809,0.42578140639538,-0.680444857852165,-0.468289574458652,0.11864379141012,-0.417746000045845,-0.677114152315578,-0.586275975777983,-0.374149760031004,0.0556447601580815,-0.555630500328275,-0.0104625197187158,-0.830121155318337,-0.380516213933025,-0.139423083702207,-0.0286262305014114,0.0114415037405243,-0.366894932623593,-0.355676451997347,-0.520148362356136,-0.657405079205301,0.0317582136883473,-0.410970846496315,-0.367346885685324,0.537985298004301,-0.536162681534486,-0.626141414382016,0.108591479639389,0.206787552932526,-0.611181705200718,-0.730291970015776,-0.796277665995632,-0.604280087329405,-0.48940611265711,-0.397933269850526,-0.551174480838777,-0.34023174750098,-0.508072571211153,-0.477907838758884,-0.361450226231216,"R"
-0.644868591775902,-0.646357084588285,0.0411081766308456,-0.784552623392144,-0.149784371285751,-0.71064166116497,-0.826998112019921,-0.793357731557129,-0.832686081980986,-0.790294191601475,-0.029200637492727,-0.23796979198451,-0.163379540082117,-0.697891374232238,-0.760454475753927,-0.752582457650132,-0.919386279318803,-0.965740507920144,-0.446228517758818,-0.867672955974565,-0.106784441029069,-0.0691064579009972,0.0120422096361132,0.108364119109922,-0.531701854756632,-1.94802493354814,-0.658176879729586,-0.591419004174863,0.189715812504485,-0.826810954130134,-0.0700302066909775,-1.59353524807401,-0.450284389446414,0.0563309442977974,-0.427610959996222,-0.818359577387254,-0.40784730810617,-0.496568027795849,-0.440472554213224,0.136727348551813,-0.107525803658329,-0.833972464952464,-0.3701548439299,-0.525190181572397,-0.604533028161205,-0.761506153634743,0.0408535655816614,-0.218408051741211,-0.814257037551486,-0.802514696470956,-0.922723843057929,-0.828121248426466,-0.805092738132269,-0.701009567566553,-0.560903361406138,-0.776280899099181,-0.186820609941948,-0.561730727078015,-0.872122279531516,"NR"
0.363636753397019,0.0206621484469394,0.359500337379384,0.0692988549263394,-0.299940222715893,-0.619682465196061,-0.561827075388518,-0.431350192149478,-0.193102055837779,-0.321284888106583,-0.149254440430218,-0.212858712338968,-0.156069671870425,-0.436749274091293,-0.380267365493619,-0.332487386284487,-0.301115123706419,-0.310598441035996,-0.380166696361086,-0.407902598808419,-0.209132738906437,0.0520027667735518,0.101086088426561,-0.413637391582582,-0.36672662687421,-1.12077127953244,-0.334384837955366,-0.220536036239826,0.476172838648345,-0.447821799237583,-0.0245956692210011,-0.489176521245804,-0.09368245506493,-0.639283403116978,0.0596347169041383,-0.0125922763176757,-0.216272649335912,-0.134688161829252,-0.530286592824868,-0.811981393009504,0.049964445547099,-0.66692887241759,-0.441016107876723,-0.413697238803422,-0.327842870000915,-0.594790893958584,0.116769188128085,-0.354609583384913,-0.372671764951431,-0.403709100855831,-0.499176250161363,-0.479591341577488,-0.510845646022994,-0.262796497976298,0.0509002444858865,-0.42097257952157,0.171402919683285,-0.540739351178757,-0.539392404006845,"NR"
-0.377978730200843,-0.391722336449673,-0.273354810986127,-0.00486188046407252,0.117452134206198,-0.183836477987282,-0.234198650804813,-0.105782166343483,-0.302580069449369,-0.759869248176751,-0.175587609190641,-0.435151326090683,-0.460582478536854,0.565869121050239,0.0720213897244285,0.223924911148226,-0.389982057500072,-0.325370882574866,-0.058975853179227,0.120535028703509,-0.387061962531827,0.400600900945627,0.362764127159095,-0.416988580148925,0.172507544744336,0.0553422427228055,-0.124438549811667,-0.146534119432648,-0.0676196973861631,-0.23884983888048,0.0479081695637712,0.201862139833099,0.0575404750653102,0.773717505215339,-0.155402052002111,-0.436910155083346,0.180210793156148,-0.234773531564188,-0.137623763885104,0.34661805380939,0.0564678202390452,-0.0491607468409759,-0.0392486267571003,0.0330566806533808,0.104672303003301,-0.434452512036482,0.0268326360030743,0.175615489936923,-0.369089411574658,-0.0199459477566435,-0.394017272853284,0.00155094021886759,-0.0447942300722979,-0.296594423839381,0.0200603697648067,-0.469626767538098,0.380917674535008,-0.478141310782517,-0.144065486868342,"R"
0.013346239075031,-0.0878412825737296,-0.230148119608643,0.863673520719323,0.35796556040228,0.809592016396144,0.471432176251673,0.48427658167363,0.584784658912332,0.745159668091496,0.340218854924098,0.535787502760637,0.474966745810836,0.129204652624904,0.404735358524132,0.464669307052605,0.604517225423795,0.381506160422421,0.259150163491487,0.48082167668927,0.171454748301605,-0.562610891343033,-0.515232053687617,0.262384576720191,0.0525380016456897,0.673820703295555,0.165358561036645,0.376391427894405,0.013170914590392,0.535267015292365,0.206698363247012,0.618909344866223,0.281563869802624,-0.436637233586957,-0.0813351775105519,0.0176023134469437,0.00162667121601811,-0.0905192569240543,0.442131583233374,0.0113150616041291,0.042415605422494,0.456915073959768,0.412940750317362,1.41101663235842,0.311553011872757,0.410971684107549,-0.382339604598651,0.435721357794713,0.566631383770643,0.504695679525698,0.741741685473113,0.546786567727329,0.511044478588042,0.214554458932011,0.562110689211377,0.553562208828017,-0.189438462787129,0.217106918239067,0.533264549748818,"NR"
-0.105711451901489,-0.234864856124268,-0.0821120984117689,-0.0296728166797904,0.0519249074644255,-0.103035521048373,0.743626976046632,0.665577532791303,0.714995284501792,0.790797083228586,-0.0344686140502392,-0.370151317828378,-0.307847680537466,0.0841902174901968,0.612862945187095,0.255475334908322,0.649688737973815,0.671611767664081,0.571005532482652,0.706352201257899,-0.278691372620882,-0.29295443289351,0.568930318037426,-0.0383813069499438,0.305445776534586,1.15561289091262,0.489591594255915,0.421981565692732,-0.36846036910778,0.659024912785069,0.143809904554392,0.894897246152991,0.396675893405133,0.497417566470705,0.09830531959425,-0.294369525616724,0.329876114906757,0.218432277423378,0.377255296410408,0.655713615336688,0.129833457263973,0.626688646275004,0.544199420669041,0.0289248121700745,0.367708828926805,0.68132584350184,-0.302869162149474,0.343584981755285,0.667719626279815,0.643887008709258,0.642291247484949,0.823481323104011,0.723850895532917,0.68349484614336,-0.467817884394393,0.523043952090661,-0.414513965918683,-0.000979621697534544,0.581974293974433,"NR"
0.0377631157657818,-0.158612697668304,-0.134493151222067,-0.231266146402631,-0.290836935941848,-0.493442773072256,-0.573808734926771,-0.538065259544297,-0.752720707848781,-0.817010309278101,-0.170862660060542,-0.42070761589424,-0.411386869876745,-0.588674173891498,-0.358047553367108,-0.592789721856063,-0.596018241979063,-0.865853658536254,-0.668729923481299,-0.756736615942078,-0.231347885872827,-0.339313965918328,0.00202752300998654,-0.031231943007927,-0.121871181063461,-0.385718198541433,-0.279537969808688,-0.476048802699881,0.0498701004785949,-0.514215083012785,0.026118534137844,-0.42293265284582,0.0522834700335146,-0.546271847101521,-0.0338405416740984,-0.0740994722958163,-0.0403278979998981,-0.336036715704796,-0.769912617086747,-0.904702036710729,0.082478838198596,-0.177772735984942,-0.14538057687447,-0.970226855141335,-0.394296025773957,-0.451470450979179,-0.174594062538091,-0.410131579038205,-0.492599438664103,-0.464185403057015,-0.678382796780468,-0.626075641540895,-0.69292063537575,-0.470689328683682,-0.415155004413487,-0.44792966683282,-0.120654760418197,-0.459466370052756,-0.478341036471527,"NR"
-0.742629402756597,-0.658896346062656,0.01680028348596,-0.604124332566463,0.0583250598111349,-0.633118923850259,-0.6432214727337,-0.527061186984631,-0.678411134538313,-0.783882323359093,0.169847329759672,-0.198036752725857,-0.135939408194586,-0.62621345594987,-0.423303317767039,-0.276443176937203,-0.730286501117062,-0.56286145335664,-0.487051067237487,-0.607980412064347,-0.0997717325174423,0.0682807864955937,-0.218302086472965,0.116277089314822,-0.256751684458066,-1.67102091580804,-0.574971278241467,-0.400393501758835,0.330602156117886,-0.675428866132873,0.124392839481955,-1.36512796610609,-0.0894777946120707,-0.270274557745393,-0.47082167701622,-0.944867039667993,-0.236247946137324,-0.412710989305957,-0.876406613440549,-0.169962345072404,-0.226862683449201,-0.705363981605416,0.0653640735751348,0.0294839772182757,-0.42425338836254,-0.635577316537011,-0.29895548557617,0.210070415654943,-0.646532566559232,-0.627344269122931,-0.670046804783459,-0.754917108160629,-0.642559910757138,-0.713371151160641,-0.624633062962536,-0.492916251741958,-0.0218895655476982,-0.370883412768835,-0.701993061159137,"NR"
-0.286333269790264,-0.132130541663169,-0.416187060381333,0.819593787335688,0.27002047748678,0.74676764430296,0.710469292909159,0.61710617385496,0.525998113800735,0.506914759869203,-0.420154662365544,-0.824680429329123,-0.723978023897347,0.642044146913514,0.600723431281967,0.59757286401254,0.669181915361867,0.688081468443516,0.559998327314831,0.610943396226462,-0.575392905718968,0.282126616013858,0.236792833140961,-0.383244416662165,0.54686554883138,0.674094134182003,0.491703949574938,0.447860633431662,-0.161688788524885,0.532052443858607,0.272612971991579,0.79886778536481,0.549715610553586,0.794102854268859,0.0394111532686244,0.0501665933237267,0.408750820122125,0.0653389098235568,0.583328094549583,0.89772441538847,0.395901190839722,0.503866222417821,0.417886653778205,-1.63000736786957,0.617746632667001,0.597028085523626,-0.422011335088814,0.144076126108569,0.593721657451997,0.611767869532178,0.587046160725906,0.520340554615485,0.515624017604542,0.493248017920223,0.451279756229285,-0.387978046758094,0.502478360663709,0.381571051897088,0.521389289876811,"R"
